date,target_swe,ERA5,LSTM_avg,GRU_avg
2023-12-02,,18.051339520783312,14.908681072564013,13.048389488727935
2023-12-03,,19.134947606878463,15.749590584593,14.574713826136769
2023-12-04,,20.183954051054634,16.709558871306097,15.92123234040252
2023-12-05,,27.352193022240417,23.304154462088363,23.24265613490762
2023-12-06,,36.03452521280711,29.784536847633774,31.2369707779712
2023-12-07,,35.745296194178735,26.602221872431908,29.380847408396875
2023-12-08,,35.79438303325392,23.33363893840529,27.042052253224625
2023-12-09,,35.81192131646188,21.16170349724801,25.45522966988595
2023-12-10,17.0,35.81904518391582,20.09236995961162,24.605209372300827
2023-12-11,,35.86083853964536,19.700262291476413,24.078551991030857
2023-12-12,,35.89910388482632,19.58358016503872,23.804233031402244
2023-12-13,,35.92200203021383,19.596468544801233,23.624931240876673
2023-12-14,,35.93139875061729,19.6938213122628,23.580779911353375
2023-12-15,,35.935164223414375,19.86484027932258,23.540863762598946
2023-12-16,,35.94954765103557,20.084820821506764,23.513159730655936
2023-12-17,,35.95921575686585,20.297428533049935,23.472880097838754
2023-12-18,,35.966644932925,20.504613377749216,23.397463204561962
2023-12-19,,35.91440323826306,20.655968942608766,23.27130183216565
2023-12-20,21.0,37.29806183688082,22.240957726163046,24.539956940335408
2023-12-21,,40.08532586298732,25.30148987971095,27.118667652232922
2023-12-22,,42.02983636929728,27.63716020657755,28.670493222019445
2023-12-23,,42.024883585257854,27.90116646794828,28.7083451559976
2023-12-24,,41.99574357505354,28.026124777751296,28.77888967032942
2023-12-25,,41.526586018446594,27.615354977492007,28.47174860084406
2023-12-26,,42.45489379404668,28.48116961954717,29.307393374429985
2023-12-27,,44.76038084119933,30.780553151074816,31.343508053723742
2023-12-28,,52.02669172100048,38.152628515281485,38.14720392040233
2023-12-29,,52.30316562456864,38.490343473384556,37.95610046190995
2023-12-30,36.0,53.41571018179791,39.50183641394513,38.9283780284776
