date,target_swe,ERA5,Ridge,RandomForest,XGBoost,CatBoost,Ensemble
2023-01-23,,145.70500596895175,150.53496412048284,153.11446222389173,157.76593017578125,161.33664295467577,157.40567845144957
2023-01-24,,147.0756719902608,154.89632444880084,148.60523483077912,158.3284149169922,153.54844013938083,153.49402996238405
2023-01-25,,150.87289688226036,163.6531601995721,152.06101323311387,167.95050048828125,152.71072635015324,157.57408002384943
2023-01-26,,151.6997743545882,164.50180575731298,160.65561355319784,172.1143341064453,164.9399099392603,165.90328586630116
2023-01-27,,151.64274949177866,162.30795131336097,162.28314167797964,172.05731201171875,165.12883438626847,166.48976269198894
2023-01-28,,151.58419808594329,161.05270024981357,162.16010229489171,169.56097412109375,157.00090549471446,162.90732730356663
2023-01-29,,151.55041060030476,159.9231997529899,162.64103090612684,169.52719116210938,161.60952428697325,164.59258211840316
2023-01-30,,151.5744960569346,159.26830550259115,162.68531202783922,169.55126953125,161.74800574866208,164.66152910258378
2023-01-31,141.0,151.58772609649185,157.94556443205815,162.9081777227187,171.30038452148438,163.2021852139308,165.80358248604463
2023-02-01,,151.89147423545484,162.23486452023602,164.64738362650462,170.9954376220703,167.12478504051475,167.58920209636324
2023-02-02,,152.02713302568418,163.07351016692888,164.62499051983445,171.73977661132812,165.7127801920847,167.35918244108242
2023-02-03,,153.11423519914956,164.93292503805182,158.05395237570343,165.20492553710938,160.4788941460991,161.2459240196373
2023-02-04,,157.42410716240323,175.37574359022503,160.81506865387877,172.96759033203125,160.6203508266445,164.8010032708515
2023-02-05,,160.17975478628574,180.2374452213093,167.58942649720177,181.8385772705078,173.63027594933146,174.35275990568036
2023-02-06,,161.3847060813457,179.07607240147325,169.08257280989585,183.0435333251953,173.88895959072474,175.33835524193864
2023-02-07,,162.40698106098057,180.96326305360526,169.87179638044222,184.06581115722656,173.5393888822945,175.8256654733211
2023-02-08,,163.1958306503759,182.3287636541164,174.27946048598926,184.8546600341797,179.3513120226268,179.4951441809319
2023-02-09,,163.9152394936849,181.72710450858762,174.1744674931218,185.57406616210938,178.64391237823833,179.46414867782315
2023-02-10,175.0,166.50367977147084,186.42849804529754,173.22433893108868,188.22994995117188,175.7780944838865,179.07746112204904
2023-02-11,,166.88100728427918,185.17890918411237,177.45458407346166,189.21597290039062,182.2430346403016,182.97119720471798
2023-02-12,,167.3673638923105,184.10986495683494,177.24545178319192,189.09364318847656,182.4405243826776,182.92653978478202
2023-02-13,,167.7645364644547,185.3869404984499,178.7877949220392,190.09950256347656,182.10307235510612,183.66345661354066
2023-02-14,,167.77328864446952,183.28990119837326,179.7934174277367,190.10824584960938,176.9631878907611,182.2882837227024
2023-02-15,163.0,168.12524161987062,182.11809703311874,177.02307650989763,187.41372680664062,178.32374376415981,180.9201823602327
2023-02-16,,169.48240621619556,185.5692926883164,180.55449655675392,192.40817260742188,184.600923625784,185.8545309299866
2023-02-17,,169.52148571765696,184.84639102898836,182.42830578642355,189.4186553955078,189.50396612127088,187.1169757677341
2023-02-18,,169.65029202585913,181.60629264018547,181.64700169414567,183.63160705566406,184.81422205027425,183.36427693336134
2023-02-19,,170.9829301642356,184.94809654697644,181.6164761702725,190.2714080810547,186.582948934857,186.15694439539473
2023-02-20,168.0,171.1371788562018,184.53722442106485,181.64797200415381,191.0343475341797,182.27799495922068,184.98677149918475
2023-02-21,,171.15712568507269,182.55538832699784,183.90720892814866,190.4456024169922,184.78994708611938,186.38091947708674
2023-02-22,,171.4638590637307,182.92624931693163,184.10446066691472,194.9850616455078,184.66859937980394,187.91937389740883
2023-02-23,,172.84775512459697,184.74334873189076,182.4973822924346,195.76026916503906,180.90441540702957,186.3873556215011
2023-02-24,,174.34407259852145,186.03435176916756,174.39589687993364,197.22341918945312,179.58467904429466,183.73466503789382
2023-02-25,163.0,184.2054387758872,204.66082023542327,183.4553095126188,203.42147827148438,186.14794475042495,191.00824417817603
2023-02-26,,186.97061881288656,209.59562384399044,198.00110737161884,209.30557250976562,199.30266521426034,202.2031150318816
2023-02-27,,186.9030438416096,202.2655967793543,198.56417542657485,209.23800659179688,200.5433266238657,202.78183621407914
2023-02-28,187.0,186.76880982487103,200.13737449674485,198.88945823727124,209.0950164794922,193.74644126143232,200.57697199273193
2023-03-01,,96.6945884088682,112.28544479873447,108.50404075608819,120.20703887939453,84.58071338794788,104.43059767447687
2023-03-02,,96.64302459414829,111.44563869602416,71.49565848159277,105.1366958618164,88.18451704491162,88.2722904627736
2023-03-03,,95.72861499723268,111.95469908970485,96.22705308731176,117.3790512084961,98.42757351454969,104.01122593678583
2023-03-04,,95.83851215627914,108.33563198382444,102.52786224262616,117.6313705444336,103.65762877924011,107.93895385543328
2023-03-05,151.0,95.46818811620513,100.81600719387342,108.43625472492322,132.41067504882812,107.43537555415666,116.09410177596935
2023-03-06,,95.10254120567754,101.4246760068525,106.97999283528816,107.56449127197266,97.5233458154399,104.02260997423356
2023-03-07,,95.57905454880893,93.34047906187384,69.35675361743591,76.77439880371094,87.30591940988265,77.81235727700984
2023-03-08,,98.16683032331532,97.47096892548876,95.70140961393372,109.52220916748047,96.30871982763178,100.51077953634865
2023-03-09,,98.49133695618782,93.58653613225702,103.49068939946967,107.32925415039062,105.64376416734935,105.4879025724032
2023-03-10,96.0,98.56019384199384,89.63405714748183,102.62488261188959,107.39810943603516,92.97697386677888,100.99998863823453
2023-03-11,,98.66684470388805,87.70209425455519,70.2292825689502,97.71717834472656,81.7725476863512,83.23966953334265
2023-03-12,,98.97531985982836,92.56762013330189,92.8029717642874,114.27330780029297,96.28920139260461,101.12182698572833
2023-03-13,,99.25537068406796,92.26615861210605,101.03409381481872,108.0932846069336,88.61933575941406,99.24890472705546
2023-03-14,,99.31591951081128,87.3703469179491,103.19075647825683,108.1538314819336,83.29802333716334,98.21420376578459
2023-03-15,87.0,99.75539275728798,85.75655356008605,101.56321505944085,93.38417053222656,83.35778456869166,92.76839005345302
2023-03-16,,99.51008192816624,95.3659050111735,91.97931831082728,104.92696380615234,97.18654639428767,98.03094283708911
2023-03-17,,99.21018407394344,97.11243984347257,102.3224745234892,106.25057983398438,98.87876948297966,102.48394128015109
2023-03-18,,99.34445153957395,93.82765490692171,102.36025904579647,106.38484954833984,96.31308603247709,101.6860648755378
2023-03-19,,99.23896226741908,95.35591863523169,99.20727568519209,102.13838195800781,103.88614446533995,101.74393403617995
2023-03-20,54.0,99.08959413517736,99.58544628088387,102.12922137260279,79.10971069335938,83.06946838708038,88.10280015101416
2023-03-21,,99.17779802889336,95.11824058291687,103.50073139197006,79.19791412353516,80.57743129459459,87.75869227003328
2023-03-22,,99.22343081256015,93.87038384342463,101.54942550265118,79.2435531616211,83.15965410456685,87.98421092294637
2023-03-23,,99.26847895503364,92.83739930709022,97.48525814638845,79.2885971069336,75.9299493787046,84.23460154400888
2023-03-24,,99.31105775773014,91.68035478115372,98.92481546754703,79.39653015136719,90.72285930606938,89.6814016416612
2023-03-25,28.0,99.56566899741377,89.2885542097073,63.32107099886551,38.084835052490234,53.39758399401319,51.60116334845631
2023-03-26,,100.56484387471107,88.13968443568798,60.16179558952817,37.97743606567383,42.412003164098635,46.850411606433546
2023-03-27,,102.49098274928548,88.10308483742024,62.13726638590968,39.9035758972168,44.05194465815714,48.697595647094545
2023-03-28,,104.73981279197426,88.63536145946813,59.48064861302319,42.152408599853516,47.24856233956659,49.62720651748109
2023-03-29,,107.24370024788888,89.28878890994876,61.225197030051845,44.65629196166992,50.03864717599711,51.97337872257296
2023-03-30,,108.35008755033188,91.93627546854222,100.87940090257953,87.3289794921875,99.47542824853161,95.89460288109956
2023-03-31,,108.71522674613897,90.75461492436332,103.81304869458263,88.73534393310547,114.79999235345056,102.44946166037955
2023-04-01,,109.00715501777935,89.52989836138738,99.24080674938875,89.02727508544922,100.82287979930986,96.36365387804928
2023-04-02,,109.30353733219503,88.17983252160167,100.76754396766464,89.32365417480469,100.64896723330118,96.91338845859018
2023-04-03,,110.54025346486102,87.7422143425318,98.7394949914727,94.18441009521484,95.0057707872069,95.97655862463148
2023-04-04,,112.85587876388468,90.28744601095549,62.63529754673437,50.26847457885742,62.951539242675466,58.61843712275575
2023-04-05,,115.67100303611328,93.07237332623787,66.71619361977397,53.08359909057617,66.53676926382728,62.1121873247258
2023-04-06,,118.78166343155678,95.7095014355761,66.41399998268315,56.19425582885742,69.93362703978667,64.18062761710908
2023-04-07,,122.35085176079026,99.49153369271492,72.5071259458222,59.76344680786133,89.89437881687837,74.05498385685397
2023-04-08,,123.50673355583474,107.6633256056467,107.9327653766349,106.0443115234375,121.78199584971105,111.91969091659449
2023-04-09,,124.20417203620929,107.0651623011375,111.39421804891992,107.84832763671875,112.34403478741453,110.5288601576844
2023-04-10,,126.41593121165424,108.6618894889362,80.11691913768857,64.93510437011719,81.34923234604665,75.46708528461747
2023-04-11,,129.4431648473428,119.76829604775658,79.34199188432208,66.85575866699219,102.74697431203022,82.98157495444816
2023-04-12,,131.0948685301922,132.72909493880096,114.10014128814079,113.6324462890625,113.3638195986887,113.69880239196398
2023-04-13,,132.976366972599,143.92933632975138,89.34485764039874,71.49552917480469,107.49727670204578,89.44588783908307
2023-04-14,,134.87940482739063,161.0226283167638,86.89627601192856,109.54661560058594,117.29711065346477,104.58000075532642
2023-04-15,,135.65283897024733,172.59807792053755,118.31869364478646,145.52926635742188,131.84798573731908,131.89864857984244
2023-04-16,,135.35684128819565,163.138297946755,122.67313771693468,142.39723205566406,134.8860783437588,133.31881603878585
2023-04-17,,135.51838688108214,162.42938363007107,125.77321284829453,145.14488220214844,134.3799775234584,135.09935752463377
2023-04-18,,135.80468413491334,170.7150440655201,126.5050690322834,142.84507751464844,132.61149309554662,133.98721321415948
2023-04-19,,135.59518257888143,160.86706728794488,128.3648169225095,148.05714416503906,140.24348490790928,138.88848199848596
2023-04-20,,135.7592667453704,161.94904278825976,127.36124148641528,148.22122192382812,124.89534509331435,133.49260283451926
2023-04-21,,136.29029018713004,167.33208788356248,97.55724770295674,116.9806900024414,97.52941838344124,104.02245202961313
2023-04-22,,136.79815876057594,174.8323670998823,90.03411045944708,116.38198852539062,91.44941826359697,99.28850574947823
2023-04-23,,137.10454151645607,178.9418003545327,90.34049321532717,116.68836975097656,91.75580101947709,99.59488799526027
2023-04-24,,137.2773337596663,181.95333224888378,91.78658432016516,116.86116027832031,111.26204568372782,106.63659676073776
2023-04-25,,137.32122800504774,185.27569807793412,90.62651693064396,116.90505981445312,110.35186444697995,105.96114706402568
2023-04-26,,137.3291052758628,182.40593169849765,92.05359021867196,116.91293334960938,106.31776629380181,105.09476328736105
2023-04-27,,137.33239003625147,182.79883398612176,90.06245884239986,116.91622924804688,97.61404930992201,101.53091246678957
2023-04-28,,137.33326699804144,182.79640967390856,90.56921869691257,116.91709899902344,92.27072388157836,99.91901385917146
2023-04-29,,137.33349777745985,182.8483474336407,91.55765155280204,116.91732788085938,94.207321275493,100.89410023638482
2023-04-30,,137.33353624069625,184.91755841985014,90.9695872536372,116.91737365722656,93.91962793188519,100.60219628091632
2023-05-01,,137.31612008725364,181.14026592292925,95.37123919291861,116.89994812011719,108.82348112548655,107.03155614617413
2023-05-02,,137.27150273302786,179.58473687533123,95.19186806734263,116.85533142089844,118.12691059892049,110.05803669572053
2023-05-03,,137.2944806704541,179.3309391227167,92.54026512354018,116.87831115722656,116.03753732174263,108.48537120083647
2023-05-04,,137.32058182267622,179.3406404746843,91.03885270529568,116.9044189453125,105.55413048128537,104.4991340439645
2023-05-05,,137.330620727377,179.04589137397448,90.96667174031796,116.91445922851562,98.84909727397617,102.24340941426992
2023-05-06,,137.33305929656487,178.92702387490667,91.97532436969551,116.91688537597656,112.4827535382377,107.12498776130326
2023-05-07,,137.33349008481255,179.2441997319844,90.06355889096095,116.91732788085938,103.98407509411953,103.65498728864662
2023-05-08,,137.33353624069625,179.1109338510732,90.56948793956737,116.91737365722656,96.49771453731985,101.32819204470458
2023-05-09,,137.33353624069625,178.56813506611732,92.56390407622817,116.91737365722656,111.67742817705361,107.05290197016944
2023-05-10,,137.33353624069625,180.02343132699167,91.05180712331571,116.91737365722656,106.71742839901572,104.89553639318599
2023-05-11,,137.33353624069625,178.23688685485774,92.00166761332711,116.91737365722656,115.77574542912805,108.23159556656059
2023-05-12,,137.33353624069625,180.39889184131061,91.97371350688485,116.91737365722656,121.71083686723661,110.20064134378266
2023-05-13,,137.33353624069625,178.77157151851435,92.01708423088127,116.91737365722656,121.0976788943471,110.01071226081831
2023-05-14,,137.33353624069625,180.52298196452676,90.27875914657793,117.42230224609375,125.37304711620177,111.02470283629115
2023-05-15,,137.33353624069625,182.65960801689016,90.07658870339142,116.91737365722656,118.62605586413908,108.54000607491902
2023-05-16,,137.33353624069625,178.24266376552637,91.4957847206044,116.91737365722656,112.12356132063704,106.84557323282267
2023-05-17,,137.33353624069625,179.09790004373946,91.4957847206044,116.91737365722656,118.14043322402668,108.85119720061921
2023-05-18,,137.33353624069625,178.8751640181045,90.06360504684463,116.91737365722656,99.77801490604685,102.25299787003935
2023-05-19,,137.33353624069625,177.90324083082538,90.56948793956737,116.91737365722656,98.06752409883781,101.8514618985439
2023-05-20,,137.33353624069625,178.0025215999441,90.56948793956737,116.91737365722656,98.06752409883781,101.8514618985439
2023-05-21,,137.33353624069625,178.40350773303516,90.56948793956737,116.91737365722656,98.06752409883781,101.8514618985439
2023-05-22,,137.33353624069625,177.67265477496932,90.56948793956737,116.91737365722656,98.35372147935371,101.94686102538253
2023-05-23,,137.33353624069625,177.9686544255715,92.0016676133271,116.91737365722656,109.34524816600015,106.08809647885126
2023-05-24,,137.33353624069625,177.7566302566602,91.05180712331571,116.91737365722656,103.14787252083016,103.70568443379081
2023-05-25,,137.33353624069625,178.15023241129387,90.56948793956738,116.91737365722656,96.38919904660142,101.29202021446513
2023-05-26,,137.33353624069625,177.87860486993918,91.49191412029563,116.91737365722656,99.56600736773183,102.65843171508466
2023-05-27,,137.33353624069625,178.02470332740438,92.00166761332711,116.91737365722656,102.11308108957391,103.67737412004253
2023-05-28,,137.33353624069625,178.27434377541084,89.4656230222073,116.60106658935547,119.56804687800673,108.54491216318984
2023-05-29,,137.33353624069625,178.03366762717067,88.90967519069952,116.91737365722656,124.14328684668268,109.99011189820293
2023-05-30,,137.33353624069625,177.8699943244837,90.05182642106504,116.91737365722656,118.815205403476,108.59480182725588
2023-05-31,,137.33353624069625,177.09034972780705,90.58490455712152,116.91737365722656,107.50185293322367,105.00137704919058
2023-10-01,,0.0,18.210376089569937,0.0,0.0,0.0,0.0
2023-10-02,,0.0,16.800743417320415,0.0,0.0,0.0,0.0
2023-10-03,,0.0,16.3648372725415,0.0,0.0,0.0,0.0
2023-10-04,,0.0,17.87680499381972,0.0,0.0,0.0,0.0
2023-10-05,,0.0,17.18378910564056,0.0,0.0,0.0,0.0
2023-10-06,,0.0,16.93404403200254,0.0,0.0,0.0,0.0
2023-10-07,,0.0,16.433483104644868,0.0,0.0,0.0,0.0
2023-10-08,,0.0,17.30251338996615,0.0,0.0,0.0,0.0
2023-10-09,,0.0,18.07172922722727,0.0,0.0,0.0,0.0
2023-10-10,,0.0,17.153600209829328,0.0,0.0,0.0,0.0
2023-10-11,,0.0,17.179070967677486,0.0,0.0,0.0,0.0
2023-10-12,,0.0,18.42677040804343,0.0,0.0,0.0,0.0
2023-10-13,,0.0,19.91625039379607,0.0,0.0,0.0,0.0
2023-10-14,,0.0,19.99187633761204,0.0,0.0,0.0,0.0
2023-10-15,,0.0,19.723072765424522,0.0,0.0,0.0,0.0
2023-10-16,,0.0,21.203926918141676,0.0,0.0,0.0,0.0
2023-10-17,,0.0,18.048892125118478,0.0,0.0,0.0,0.0
2023-10-18,,0.0,17.60642164525799,0.0,0.0,0.0,0.0
2023-10-19,,0.0,17.925751556048176,0.0,0.0,0.0,0.0
2023-10-20,,0.0,18.371015846988715,0.0,0.0,0.0,0.0
2023-10-21,,0.0,18.70417034398243,0.0,0.0,0.0,0.0
2023-10-22,,0.0,19.538290704746764,0.0,0.0,0.0,0.0
2023-10-23,,0.0216563542683919,25.162607568039768,0.0,0.0,0.0,0.0
2023-10-24,,0.0341137250264485,20.217306031386105,0.0,0.0,0.0,0.0
2023-10-25,,0.0150005022684733,17.857579078684527,0.0,0.0,0.0,0.0
2023-10-26,,0.0025033950805664,20.11429304407599,0.0,0.0,0.0,0.0
2023-10-27,,0.0502864519755045,26.447102629016847,0.0,10.394641876220703,3.5982415305484747,3.143861994065004
2023-10-28,,0.0718037287394205,19.065848741591633,0.0,11.522736549377441,0.0,2.985826992604555
2023-10-29,,1.94140275319415,10.989943435337386,0.0,13.77625560760498,1.1032503785787546,4.324161839374438
2023-10-30,,1.0876059532165498,17.8947855936994,0.0,0.0,0.9799451898582261,0.0
2023-10-31,,0.3457268079121907,23.90169772819199,0.0,0.0,0.23806604455386693,0.0
2023-11-01,,0.7012089093525999,27.40461363908009,0.0,0.0,0.5935481459942762,0.0
2023-11-02,,4.16870911916095,15.369205425082402,0.0,17.099172592163086,5.695181405010253,5.836714069491595
2023-11-03,,5.3886771202087,12.853157762281576,3.004465888285331,13.215570449829102,12.96626429000038,9.728766876038272
2023-11-04,,5.2192211151123,3.6328869058945426,6.365223619126946,13.046113967895508,13.710877469076046,11.040738352032832
2023-11-05,,5.6943496068318495,2.2088567305848295,3.57536855416419,17.145282745361328,11.032230083280357,10.584293794268625
2023-11-06,,5.8877865473429,1.4739731608710507,5.713270387031022,13.714679718017578,10.195462768067763,9.874470957705455
2023-11-07,,5.8190822601318,0.0,5.1559672979187505,13.645975112915039,4.492081397760354,7.764674602864715
2023-11-08,,5.7129661242167,0.0,6.2637620919281485,13.605212211608887,5.196003199475786,8.354992501004274
2023-11-09,,5.4799715677897,0.0,6.867019083832439,16.930904388427734,13.488667265023576,12.428863579094582
2023-11-10,,3.3750534057617,5.957160241528564,0.0,0.0,5.544716419666597,0.0
2023-11-11,,1.6526182492574002,14.994798465367646,0.0,0.0,3.122751461115137,0.0
2023-11-12,,0.9529590606689,18.978040793466402,0.0,0.0,6.238956663642902,0.0
2023-11-13,,0.62668323516845,22.525185634975323,0.0,0.0,2.6385398982937183,0.0
2023-11-14,,1.18037064870195,18.351795032725718,0.0,0.45216625928878784,6.071758534104073,0.0
2023-11-15,,0.99909305572505,19.054871398015802,0.0,0.0,0.0,0.0
2023-11-16,,0.6816585858662499,19.38932320077643,0.0,0.0,0.0,0.0
2023-11-17,,0.3610452016194661,21.97438162591618,0.0,0.0,5.032144465271284,0.0
2023-11-18,,0.1136263211568196,24.064554644515834,0.0,0.0,1.0497983367769594,0.0
2023-11-19,,0.0923871994018554,26.369125283220768,0.0,10.436742782592773,1.819771607116912,2.1890525673304158
2023-11-20,,0.2130270004272461,24.748410315074995,0.0,3.96134352684021,11.800156487490788,4.23712805124017
2023-11-21,,0.2217292785644531,24.27169950283248,0.4224592319231255,5.07662296295166,5.624472513248785,3.7078515693745238
2023-11-22,,0.2161264419555664,23.51967392168554,0.7669224096670157,5.136373519897461,0.0,1.458395503021866
2023-11-23,,1.3780395189921,18.71897370286224,0.0,10.24089527130127,6.498168021122402,4.379442259348007
2023-11-24,,2.8785864512125503,13.987219597984812,0.0,0.0,4.815382535528728,0.0
2023-11-25,,4.9063165982564,9.19376391905454,0.0,8.137701034545898,10.272526548860949,4.745687625137573
2023-11-26,,5.0077040990193495,6.540809150906261,4.014124751942139,13.486639022827148,6.98205797103485,8.160940581934712
2023-11-27,,4.9502650896708,4.328913969039228,4.974563704326948,9.870512008666992,0.0,4.634238919287486
2023-11-28,,4.9388806025187,4.181893202249977,4.343219190190943,9.793773651123047,6.150101061832064,6.762364634382018
2023-11-29,,4.92127736409505,2.6933247736900072,4.569737372355397,9.77617073059082,4.457216476442366,6.267708193129528
2023-11-30,,5.0478180249532,1.560447432172119,0.0,8.397649765014648,9.448987163996097,5.603351079079933
2023-12-01,,17.344550099821205,17.314161026227925,6.008455750944721,21.00997543334961,17.2407589444895,14.753063376261276
2023-12-02,,18.051339520783312,14.314721912874743,9.482107026104655,21.716766357421875,18.5036347757984,16.56750271977498
2023-12-03,,19.134947606878463,19.28384858777144,9.515090360489845,25.38648223876953,14.11142629988375,16.337666299714375
2023-12-04,,20.183954051054634,32.68107014605767,11.671415317019093,19.118764877319336,18.920389170259497,16.57018978819931
2023-12-05,,27.352193022240417,30.128578274499645,22.395802430532928,37.96052932739258,20.285426510220354,26.88058608938195
2023-12-06,,36.03452521280711,44.71456898315412,29.925211240056868,51.33509063720703,28.832816972644896,36.69770628330293
2023-12-07,,35.745296194178735,39.162307297183595,38.05803075511087,44.00218963623047,37.47534591775225,39.84518876969786
2023-12-08,,35.79438303325392,35.539300522808546,38.582013409732795,44.65996551513672,40.33095077135183,41.19097656540711
2023-12-09,,35.81192131646188,33.70089288078838,35.69633329813071,41.31342315673828,38.02373063563456,38.344495696834514
2023-12-10,17.0,35.81904518391582,32.07043481152349,36.35803182495441,41.20347595214844,33.71553486481285,37.09234754730523
2023-12-11,,35.86083853964536,30.315606343827113,37.005081098157554,41.245269775390625,38.079868209783456,38.776739694443876
2023-12-12,,35.89910388482632,31.241364763330296,37.142671732393154,41.28353500366211,39.20198257353592,39.2093964365304
2023-12-13,,35.92200203021383,30.206078049741947,36.88165700928486,41.30643081665039,38.210904162652476,38.7996639961959
2023-12-14,,35.93139875061729,28.685757469910875,36.891053729688316,41.31583023071289,37.86994779780101,38.69227725273407
2023-12-15,,35.935164223414375,27.4807250817317,36.57153324143562,41.31959533691406,36.605752044671796,38.16562687434049
2023-12-16,,35.94954765103557,26.652049614628552,36.585916669056814,43.96769332885742,36.721512054995635,39.091707350969955
2023-12-17,,35.95921575686585,26.296546401773462,36.60316453943458,43.97736358642578,38.6625776187146,39.74770191485832
2023-12-18,,35.966644932925,24.54278115244881,36.58817800288567,43.98479080200195,32.98538797400786,37.852785592965155
2023-12-19,,35.91440323826306,22.28420769054153,33.47372496927785,45.963111877441406,35.15633691814283,38.197724588287365
2023-12-20,21.0,37.29806183688082,29.744004546203904,31.030033482650204,39.87770080566406,32.03974695469615,34.31582708100347
2023-12-21,,40.08532586298732,39.03455021718776,33.15097587584804,42.66496658325195,31.80153901594459,35.872493825014864
2023-12-22,,42.02983636929728,43.74010277736516,44.01837326453988,50.28672790527344,42.11138670483169,45.47216262488167
2023-12-23,,42.024883585257854,41.86220303519399,44.3997655167151,50.890464782714844,44.69792530723924,46.662718535556394
2023-12-24,,41.99574357505354,38.64121389123857,43.9718193060008,50.74424743652344,38.728892981600374,44.48165324137488
2023-12-25,,41.526586018446594,36.391338902856226,41.492610846139314,50.34044647216797,31.017559241890005,40.950205520065765
2023-12-26,,42.45489379404668,37.41170073490417,37.87042106317805,47.93178939819336,38.63804023822444,41.48008356653195
2023-12-27,,44.76038084119933,42.45775546904937,37.41319528520309,56.60814666748047,37.32248938160714,43.781277111430235
2023-12-28,,52.02669172100048,55.58246124666464,49.33040807784628,63.907623291015625,46.81148554814904,53.349838972336975
2023-12-29,,52.30316562456864,50.670373902559945,48.900917973796425,64.06702423095703,49.77262758894781,54.246856597900425
2023-12-30,36.0,53.41571018179791,51.439148426281264,45.92925266826644,54.54225540161133,47.39942420857792,49.29031075948523
